Site/ Sol Id*	Bank Name	Pin code 	City*	State	Branch*	Address	Amc Start date*	UPS Cap	Qty	Amc Expiry Date
7271	Citibank	122106	Rewari	Haryana	Punjab	Hero Honda Motors Ltd 69th K M stone Delhi-Jaipur Highway  Dharuhera Rewari Haryana	01-04-2022			31-03-2023
P3ENBW07	HDFC Bank	301019	Bhiwadi	Rajasthan	Rajasthan	Khasara No 556/10/2/5 Village Khan Pur  Chock Near Krish Vatika & Ashiyana Gardan Rajsthan  301019	01-04-2022			31-03-2023
DCB04402	DCB Bank	396 210	Daman	DAMAN AND DIU	Gujarat	Rose Park  Shop no 5 Opp Daman Industrial Estate Daman 396 210	01-04-2022			31-03-2023
7211	Citibank	 122 002	Gurgaon	Haryana	Delhi	SG 24 DLF Galleria DLF Phase IV Gurgaon 122 002	01-04-2022			31-03-2023
7831	Citibank	 560 072	Bangalore	Karnataka	Karnataka	Convergys India Services Pvt Ltd - 55 Divya Sree Towers Banerghatta Main Road Bangalore - 560 072 	01-04-2022			31-03-2023
7835	Citibank	560 093	Bangalore	Karnataka	Karnataka	Texas Instruments India PvtLtd No66/1 Bagmane Tech Park adj to LRDE Byrasandra CVRaman Nagar Bangalore - 560 093	01-04-2022			31-03-2023
7901	Citibank	560034	Bangalore	Karnataka	Karnataka	Room No 38 ATM Room Lobby Intel Software Pvt Ltd Outer Ring Road Dewara Besanesalli Marthali Banglore - 560034	01-04-2022			31-03-2023
P3ENVI09	HDFC Bank	444805	Paratwada	Maharashtra	Maharashtra	Bhumapan No 23 10 Shit No 23 Plot No 10 opp bus stand Paratwada 444805	01-04-2022			31-03-2023
P3ENVI08	HDFC Bank	444805	Paratwada	Maharashtra	Maharashtra	Malmataa No 7000465 Shit No 20B Plot No 91 Paratwada 444805	01-04-2022			31-03-2023
7836	Citibank	560 066	Bangalore	Karnataka	Karnataka	SAP Labs India PvtLtd 138 Export Promotional Industrial Park Whitefield Bangalore - 560 066	01-04-2022			31-03-2023
7783	Citibank	400064	Mumbai	Maharashtra	Maharashtra	3G globalMindspace  Malad west	01-04-2022			31-03-2023
7545	Citibank	500 081	Hyderabad	Telangana	Andhra Pradesh	Convergys India Services PvtLtd Phase-1 NrHP Petrol Pump Hi-Tech City Hyderabad - 500 081	01-04-2022			31-03-2023
7868	Citibank	 560 068	Bangalore	Karnataka	Karnataka	Building-213/85 Marathalli Main road  Bangalore 560 068	01-04-2022			31-03-2023
P3ENKK02	HDFC Bank	700107	Kolkata	West Bengal	West Bengal	Fortis Healthcare Limited 730 Anandapur Kolkata - 700107	01-04-2022			31-03-2023
DEU0504	Deutsche	560100	Bangalore	Karnataka	Karnataka	B8 Velankani Tech Park Hosur Road  Address Velankani Tech Park 43 Electronic City Phase 2 Hosur Road Bangalore - 560100	01-04-2022			31-03-2023
7953	Citibank	122 050	Gurgaon	Haryana	Delhi	Denso Haryana PvtLtd Plot No3 Sector 3 IMT Manesar Gurgaon 122 050	01-04-2022			31-03-2023
7237	Citibank	122002	Gurgaon	Haryana	Delhi	"Dell International Vipul Tech Square Sector 43 Sector Road Opp Central Park Gurgaon – 122002
"	01-04-2022			31-03-2023
7544	Citibank	 500 019	Hyderabad	Telangana	Andhra Pradesh	Polaris Software Lab Ltd Survey No203/ Part Manikonda Jagir Village Rajendra Nagar Mandal Hyderabad 500 019	01-04-2022			31-03-2023
P3EWHD05	HDFC Bank	531011	Atchutapuram	Andhra Pradesh	Andhra Pradesh	Seeds Intimate Apparel India Private Ltd  Brandix India Apparel City Plot 11  APSEZ Pudimadaka Road  Atchutapuram  531011	01-04-2022			31-03-2023
7550	Citibank	500084	Hyderabad	Telangana	Andhra Pradesh	Google India Pvt Ltd Divyashree OmegaSurvey No13/EPlot No13/EKondapurSerilingamcally MandalHyderabad -82 Andhra Pradesh	01-04-2022			31-03-2023
P3ENSO07	HDFC Bank	173205	Solan	Himachal Pradesh 	Punjab	Opp Vishal Mega Mart Adj Axis ATM  Sai Road Baddi Distt  Solan HP 173205	01-04-2022			31-03-2023
P3ENGG37	HDFC Bank	124507	Bahadurgarh	Haryana	Punjab	HSIL Ltd  Worker Gate  Nahra Nahri Road Bahadurgarg 124507   	01-04-2022			31-03-2023
SINN1238	SCB Bank	 110 060	New Delhi	Delhi	Delhi	F-230 New Rajinder Nagar New Delhi 110 060	01-04-2022			31-03-2023
P3ENHD90	HDFC Bank	507111	Bhadrachalam	Telangana	Andhra Pradesh	HNo 13-4-182 Korrajulagutta Cherla Road Bhadrachalam Telangana - 507111	01-04-2022			31-03-2023
P3ENCI71	HDFC Bank	632505	Pulivalam Village	Tamil Nadu	Tamilnadu	ABI Showatech & Turbo Energy Limited  Pulivalam Village & Post Via Banavaram- Tamil Nadu 632505	01-04-2022			31-03-2023
7030	Citibank	560045	Bangalore	Karnataka	Karnataka	Manyatha embassy Business Park Even block 1 floor Nagavara inner ring road Bangalore45 	01-04-2022			31-03-2023
7024	Citibank	122022	Gurgaon	Haryana	Delhi	Ambiance mall Golf course Road Gurgaon	01-04-2022			31-03-2023
DEU0510	Deutsche	560059	Bangalore	Karnataka	Karnataka	Mindtree Global Village RVCE Post Mysore Road Bangalore- 560059 	01-04-2022			31-03-2023
P3ENPU49	HDFC Bank	131001	Sonipat	Haryana	Punjab	Danblock Brakes India Pvt Ltd Vill Joshi Chauhan PO BahalGarh  Sonepat-131001  Haryana	01-04-2022			31-03-2023
7046	Citibank	122022	Gurgaon	Haryana	Delhi	Bldg No 8  Tower B DLF Cyber City  Phase - II	01-04-2022			31-03-2023
7314	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Bldg No 9A Block B DLF Cyber city Phase – II	01-04-2022			31-03-2023
7313	Citibank	122022	Gurgaon	Haryana	Delhi	DLF Bldg No 8A Block B DLF Cyber city Phase	01-04-2022			31-03-2023
7315	Citibank	122022	Gurgaon	Haryana	Delhi	DLF Bldg No 9B Block B DLF Cyber city Phase – II	01-04-2022			31-03-2023
7322	Citibank	122002	Gurgaon	Haryana	Delhi	MGF Metropolitan Mall Third Floor Gurgaon- 122002	01-04-2022			31-03-2023
7324	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Plaza Tower Opp Qutub Plaza Gurgoan	01-04-2022			31-03-2023
7318	Citibank	122016	Gurgaon	Haryana	Delhi	SP Infocity Plot No243 Udyog Vihar Phase 1Gurgaon 122016	01-04-2022			31-03-2023
7204	Citibank	110070	Delhi	Delhi	Delhi	‘Promenade’ DLF Place Vasant Kunj 110070	01-04-2022			31-03-2023
7320	Citibank	110017	Delhi	Delhi	Delhi	Max Healthcare Institute Ltd 1 Press Enclave Road Saket New Delhi- 110017	01-04-2022			31-03-2023
7207	Citibank	122001	Gurgaon	Haryana	Delhi	Tower – A DLF Silokhera Delhi-Jaipur Highway Sector-30 122001	01-04-2022			31-03-2023
7203	Citibank	560003	Bangalore	Karnataka	Karnataka	Ground Floor Bldg no- 1 Mantri Mall Sampige Road Malleshwaram Bangalore-560003	01-04-2022			31-03-2023
7034	Citibank	560037	Bangalore	Karnataka	Karnataka	ADARSH TECH PARK HONEYWELL BANGALORE   HONEYWELL 1ST FLOOR ADARSH TECH PARK MARATHALLI RING ROAD MARATHALLI BANGALORE-560037	01-04-2022			31-03-2023
7370	Citibank	411001	Pune	Maharashtra	Maharashtra	SGS Mall Moledina Road Camp Pune- 411001	01-04-2022			31-03-2023
7327	Citibank	122002	Gurgaon	Haryana	Delhi	Infinity Towers Tower C DLF Cyber City 122002	01-04-2022			31-03-2023
7367	Citibank	411005	Pune	Maharashtra	Maharashtra	Esquare Ganeshkhind Road Shivajinagar Pune -411005	01-04-2022			31-03-2023
7361	Citibank	122002	Gurgaon	Haryana	Delhi	Building No 5 Cyber Terraces DLF Cyber city Phase III Gurgaon	01-04-2022			31-03-2023
7305	Citibank	560003	Bangalore	Karnataka	Karnataka	3rd Floor Court Area Mantri Square No 1 Sampige Road Malleshwaram Bangalore Karnataka	01-04-2022			31-03-2023
7348	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Cyber city Bldg 6 B SEZ Phase- 1 Gurgaon Haryana 	01-04-2022			31-03-2023
7326	Citibank	122002	Gurgaon	Haryana	Delhi	Infinity Tower A DLF Cyber City Gurgaon- 122002 Haryana 	01-04-2022			31-03-2023
7344	Citibank	700156	Kolkata	West Bengal	West Bengal	DLF IT Park Kolkata at Atrium A Rajrath - 700156	01-04-2022			31-03-2023
7345	Citibank	700156	Kolkata	West Bengal	West Bengal	DLF IT Park Kolkata at Atrium C Rajrath - 700156	01-04-2022			31-03-2023
7321	Citibank	110037	Gurgaon	Haryana	Delhi	DLF Square Tower Gurgaon 110037	01-04-2022			31-03-2023
7756	Citibank	400013	Mumbai	Maharashtra	Maharashtra	Pheonix Mills Ltd 462 Senapati Bapat Marg Lower Parel Mumbai-13	01-04-2022			31-03-2023
7440	Citibank	700060	Kolkata	West Bengal	West Bengal	Mani Square 164/1 Maniktala main road on E M Bypass Kolkatta- 700060	01-04-2022			31-03-2023
7035	Citibank	122 050	Gurgaon	Haryana	Delhi	Agilent technologies international pvtltd citi bank  cp-11sector 8 manesar gurgaon	01-04-2022			31-03-2023
7443	Citibank	380055	Ahmedabad	Gujarat	Gujarat	Iscon Mega Mall-1 SG Highway Ahmedabad- 380055	01-04-2022			31-03-2023
7247	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Cyber city Bldg No14 A Phase II  Gurgoan	01-04-2022			31-03-2023
7243	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Cyber city Bldg 6 C  Phase II  Gurgoan	01-04-2022			31-03-2023
7364	Citibank	122002	Gurgaon	Haryana	Delhi	Encore Capital Group Inc 28-P Sector - 44 Gurgaon 122002	01-04-2022			31-03-2023
7106	Citibank	411014	Pune	Maharashtra	Maharashtra	CYBAGE SOFTWARE PRIVATE LIMITED CYBAGE TOWER-1 S NO 13A/1+2+3 PART VADGAONSHERI PUNE PIN  411014	01-04-2022			31-03-2023
7700	Citibank	122002	Gurgaon	Haryana	Delhi	DLF Bldg No 10C Block B DLF Cyber city Phase – II Gurgaon –122002 INDIA	01-04-2022			31-03-2023
DEU1101	Deutsche	636007	Salem	Tamil Nadu	Tamilnadu	Deutsche Bank Raj TowerNo4 Brindavan Road Farlands Salem – 636007	01-04-2022			31-03-2023
P1ENNG16	HDFC Bank	440016	Nagpur	Maharashtra	Maharashtra	Shop No1Prabhat ApartmentLata Mangeshkar Hospital RoadCRPF RoadHingna Nagpur-440016	01-04-2022			31-03-2023
P1ENNG14	HDFC Bank	110085	Nagpur	Maharashtra	Maharashtra	Surya Hotelsshop no 2 janki theatercotton market Nagpur	01-04-2022			31-03-2023
P1ENNG13	HDFC Bank	440030 	Nagpur	Maharashtra	Maharashtra	Mahajan BhawanParas chowkNagpur	01-04-2022			31-03-2023
P1ENHY24	HDFC Bank	500064	Hyderabad	Telangana	Andhra Pradesh	N0 19-5-32/13/1 Kishanbagh Hyderabad- 500064	01-04-2022			31-03-2023
8813	Citibank	560087	Bangalore	Karnataka	Karnataka	M/s LG Soft India Pvt LtdEmbassy Tech Square Outer Ring Road-Next to Vrindavan Tech Park & Cessna Business parkPanathur VillageVarthur Hobli Bangalore-560087	01-04-2022			31-03-2023
9847	Citibank	560103	Bangalore	Karnataka	Karnataka	Building No 4 ABRMZ Ecoworld Infrastructure Private Limited Outer Ring Road Varthur Hobli  Bangalore East Taluk Bangalore - 560103	01-04-2022			31-03-2023
8304	Citibank	700156	Kolkata	West Bengal	West Bengal	Ericsson India Global Services Pvt Ltd Facility and Real Estate Services 8th to 11th floor DLF IT Park - IIDLF Block 1A Plot No  II-F/1 Block-II F Action Area II Rajarhat Kolkata  700156	01-04-2022			31-03-2023
8816	Citibank	560066	Bangalore	Karnataka	Karnataka	Global AxisPlotNo152EPIP Industrial Area K R Puram Hobli Whitefield OppSatyasai Hopsital Bangalore-560066	01-04-2022			31-03-2023
P1ENCH77	HDFC Bank	 600 045.	Chennai	Tamil Nadu	Tamilnadu	No-9/5 Sri Ram Nagar Mudichur Main Road Tambaram West Chennai 600 045	01-04-2022			31-03-2023
P1EWGO09	HDFC Bank	273016	Gorakhpur	Uttar Pradesh	Uttar Pradesh	27E Naushadh Chowk Gorakhpr 273016	01-04-2022			31-03-2023
P3ENBD06	HDFC Bank	713321	Bardhaman	West Bengal	West Bengal	C/O- Siba Ram Kundu Andal More and Station Road PO- Andal Dist- Bardhaman West Bengal Pin-713321	01-04-2022			31-03-2023
TECN122804	Axis bank	492001	Raipur	Chhattisgarh	Chhattisgarh	Shop No-5 Main Road Near Karma Mata Mandir Ward No-15 Raipur Chhattisgarh 492001	01-04-2022			31-03-2023
AECN49210	Axis bank	768306	BARGARH	Orissa	Orissa	Near PWD Inspection BhawanNeheru ChowkCity-PadmapurDist-BargarhOdisha-768306	01-04-2022			31-03-2023
P3ENBN30	HDFC Bank	560103	Bangalore	Karnataka	Karnataka	Oracle India Pvt Ltd Oracle Tech Hub Block A D  & E No 169/1 BBMP Ward No 150 BellandurSarjapur Marathalli Ring Road Kadubeesanahalli Varthur Hobli- 560103	01-04-2022			31-03-2023
9901	Citibank	390023	Vadodara	Gujarat	Gujarat	2nd Floor Near Food Court Inorbit Vadodara Gorwa Road Vadodara  Gujarat-390023	01-04-2022			31-03-2023
P3ENBU74	HDFC Bank	560066	Bangalore	Karnataka	Karnataka	Brigade Cosmopolis  Near Forum value Mall Whitefield Main Road 560066	01-04-2022			31-03-2023
DECN262808	Axis bank	560008	Bangalore	Karnataka	Karnataka	Hotel Leela Palace  HAL Old Airport Rd HAL 2nd Stage Kodihalli Bengaluru Karnataka 560008	01-04-2022			31-03-2023
SINB4902	SCB Bank	560048	Bangalore	Karnataka	Karnataka	16 Whitefield Main Road Hoodi Sadara Mangala Industrial Area Thigalarapalya Krishnarajapura Bengaluru Karnataka 560048 India -- Prestige Shantiniketan	01-04-2022			31-03-2023
8822	Citibank	560103	Bangalore	Karnataka	Karnataka	Project Management Group India CBRE South Asia Pvt Ltd Cisco Systems India Pvt Ltd Cessna Business Park Sarjapur Marathalli Outer Ring Road Bangalore 560103	01-04-2022			31-03-2023
P3ENVI06	HDFC Bank	441906	Nagpur	Maharashtra	Maharashtra	House No 150 Sawri Jawahar Nagar Bhandara 441906	01-04-2022			31-03-2023
BECN174810	Axis bank	641004	Coimbatore	Tamil Nadu	Tamilnadu	34L AM Complex Thaneer Panthal Road Peelameadu  Coimbatore  641004	01-04-2022			31-03-2023
8827	Citibank	641001	Coimbatore	Tamil Nadu	Tamilnadu	67-71 Krishnaswamy Road Coimbatore 641001	01-04-2022			31-03-2023
P3ENBP21	HDFC Bank	493118	Bhatapara	Chhattisgarh	Chhattisgarh	Krishi upaj mandi samiti Bhatapara-493118 	01-04-2022			31-03-2023
P3ENMM71	HDFC Bank	401104	Thane	Maharashtra	Maharashtra	Shop no 3 Rajmahal Apt Jesal park Road Bhayander East Thane 401104	01-04-2022			31-03-2023
9041	Citibank	641006..	Coimbatore	Tamil Nadu	Tamilnadu	1423/A4 Sathy Road Bharathi Nagar Ganapathy Coimbatore 641006	01-04-2022			31-03-2023
P3ENMM84	HDFC Bank	401101	Thane	Maharashtra	Maharashtra	Shop no10 Pushpa Niketan chs Ltd Near Maxus Mall Bhayander West 401101	01-04-2022			31-03-2023
P3ENMX36	HDFC Bank	421302	Thane	Maharashtra	Maharashtra	Shop no22Harihar ComplexDapoda Village Mankoli NakaTalBhiwandi 421302	01-04-2022			31-03-2023
P3ENMX37	HDFC Bank	421302	Thane	Maharashtra	Maharashtra	Shop no-4 K K Patil Estate Valpada Near Parasnath industrial Complex Anjur Phata mankoli Road Bhiwandi 421302	01-04-2022			31-03-2023
MUON8049	Kotak Bank	421302	Thane	Maharashtra	Maharashtra	Shop no 1 Mamta apartment house number 1228 opposite hanuman nagar gate Tadali road Kamathghar Bhiwandi 421302	01-04-2022			31-03-2023
SINJ1798	SCB Bank	124103	Jhajjar	Haryana	Punjab	Panasonic India Pvt Ltd Industrial Plot No1 Village Biddadri Jhajjar Haryana - 124103	01-04-2022			31-03-2023
P3ENBB11	HDFC Bank	751007	Bhubaneshwar	Orissa	Orissa	AT-Maharsi College RoadPO/PS-Saheed Nagar Bhubaneswar OdishaPIN-751007	01-04-2022			31-03-2023
DBHUMD01	DBS Bank	751010	Bhubaneshwar	Orissa	Orissa	Esplanade One Mall Unit No 32 721 Puri - Cuttack Rd Rasulgarh Industrial Estate Industrial Area Estate Rasulgarh Bhubaneswar Odisha - 751010	01-04-2022			31-03-2023
P3ENCE02	HDFC Bank	585328	Bhalki	Karnataka	Karnataka	Bheemanna Khandre Institute of Technology	01-04-2022			31-03-2023
9204	Citibank	110016	Delhi	Delhi	Delhi	Shop no 26 Ground floor Ber Sarai DDA Flats New Delhi 110016	01-04-2022			31-03-2023
9207	Citibank	110019	Delhi	Delhi	Delhi	Shop at Ground floor Property Bearing no A-1 Situated at Double Story Kalkaji New Delhi 110019	01-04-2022			31-03-2023
P3ENMM68	HDFC Bank	401504	Thane	Maharashtra	Maharashtra	Shop No-1Sai srusti ApartmentOpposite saibaba mandir beside radhepati cloth centerpasthalnaka boisar-401504	01-04-2022			31-03-2023
P3ENPU50	HDFC Bank	431001	Aurangabad	Maharashtra	Maharashtra	Aurangabad Municipal Corporation Near Town Hall Aurangabad 431001	01-04-2022			31-03-2023
P3ENMM69	HDFC Bank	"401501,"	Thane	Maharashtra	Maharashtra	Shop no-3 Nirmala parkospada Near Deep campas sarawali boisar Palghar 401501	01-04-2022			31-03-2023
9013	Citibank	313001	Udaipur	Rajasthan	Rajasthan	Ground floor House no 5 Opp Public Library City Palace Road Jagdish Chowk Road Udaipur Rajasthan 313001	01-04-2022			31-03-2023
P3ENMM94	HDFC Bank	401501	Palghar	Maharashtra	Maharashtra	Room No-2356Navapur RoadMashid gali no-02Awadh nagar Boisar-401501TalPalgharDistpalghar	01-04-2022			31-03-2023
7863	Citibank	560 068.	Bangalore	Karnataka	Karnataka	Aztech Software limited Hosur road Nxt to Hyundai Service Center Bombanalli Banglore - 560 068	01-04-2022			31-03-2023
BECN107902	Axis bank	626117	Virudhunagar	Tamil Nadu	Tamilnadu	No70 Coronation Hotel  Madurai Main Road Virudhunagar626117	01-04-2022			31-03-2023
9060	Citibank	160023	Chandigarh	Punjab	Punjab	DLF Chandigarh Infocity Tower AB Ground floor Chandigarh -160023	01-04-2022			31-03-2023
8140	Citibank	403001 	CALANGUTE	Goa	Maharashtra	"Norm Shoping Complex Near Café Cofe Day Opp Ronils Royale 
"	01-04-2022			31-03-2023
8142	Citibank	403001 	CALANGUTE	Goa	Maharashtra	FIVE Shopping Mall Calangute Beside Quanta Mall Goa 	01-04-2022			31-03-2023
P3ENVD01	HDFC Bank	380052	Ahmedabad	Gujarat	Gujarat	Rajpath club SG Highway Ahmedabad -- 380052	01-04-2022			31-03-2023
9819	Citibank	560091	Bangalore	Karnataka	Karnataka	 47/1C Sunkadakatte Patel  Venkatappa Ext Magadi Main Road Srigandada Kaval  Vishwanidam Post Bangalore - 560091	01-04-2022			31-03-2023
P1ENBC01	HDFC Bank	784176	Biswanath Chariali	Assam	Assam	Kalyanpur Near DC office Biswanath CharialiAssam-784176 Pin-784176	01-04-2022			31-03-2023
AECN13813	Axis bank	416507	Kolhapur	Maharashtra	Maharashtra	Fairfield Atlas Limited Survey No157 Devarwadi Village Off Vengurla Road Tal Chandangad Dist Kollapur – 416507	01-04-2022			31-03-2023
AECN62107	Axis bank	631203	Kadambttur	Tamil Nadu	Tamilnadu	No 1/473 Bazar Street Kadambttur 631203	01-04-2022			31-03-2023
9061	Citibank	160101	Chandigarh	Punjab	Punjab	ELANTE / L & T PH-1/Indutrial Area Chandigarh  UT  160101	01-04-2022			31-03-2023
P3ENMD24	HDFC Bank	631501	Kanchipuram	Tamil Nadu	Tamilnadu	No14 Vandavasi road Vedachalam Nagar Sevelimedu Kanchipuram-631501	01-04-2022			31-03-2023
CECN20936	Axis bank	605 001	Pondicherry	Tamil Nadu	Tamilnadu	Providence Mall No7 Venkata Subbiah Reddiar Salai Pondicherry - 605 001	01-04-2022			31-03-2023
P3ENMU10	HDFC Bank	700107	Kolkata	West Bengal	West Bengal	"The Gateway Hotel 1930 Rajdanga Main Road Opp Ruby Hospital Kolkata 700107
"	01-04-2022			31-03-2023
P3ENCI33	HDFC Bank	607303	Vadalur	Tamil Nadu	Tamilnadu	No5 SVS Complex Virudhachalam Road Vadalur Tamil Nadu 607303	01-04-2022			31-03-2023
P3ECDH15	HDFC Bank	141003	Ludhiana	Punjab	Punjab	Apollo Hospitals Ludhiana Satguru Partap Singh Apollo Hospitals Sherpur Chowk GT Road Ludhiana 141003	01-04-2022			31-03-2023
P3ENPY01	HDFC Bank	. 605007.	Pondicherry	Tamil Nadu	Tamilnadu	No-7A Cuddalore Main Road Ariyankuppam Pondicherry 605007	01-04-2022			31-03-2023
P3ECDH07	HDFC Bank	388 001	Anand	Gujarat	Gujarat	Sarvajanik Pustakalaya Anand Nagar Palika compound Station Road Anand - 388 001 Gujarat	01-04-2022			31-03-2023
P3ENMD37	HDFC Bank	606110	VIRUTHACHALAM	Tamil Nadu	Tamilnadu	No1/162 Viruthachalam Main road Karuvepilankurichi - 606110	01-04-2022			31-03-2023
P3ENMD38	HDFC Bank	606104	Virudhachalam	Tamil Nadu	Tamilnadu	No26/3 Virudhachalam Main Road Mangalampettai - 606104	01-04-2022			31-03-2023
P3ECDH09	HDFC Bank	143001	Amritsar	Punjab	Punjab	Spring Dales School Fatehgarh Churia Road Amritsar 143001	01-04-2022			31-03-2023
AECN47705	Axis bank	641023	Coimbatore	Tamil Nadu	Tamilnadu	"Maria Complex 91/5 Chettypalayam roadOpp GD tankPodanur Coimbatore-641023
"	01-04-2022			31-03-2023
9043	Citibank	641035	Coimbatore	Tamil Nadu	Tamilnadu	109Sathy Road Saravanampatty Coimbatore 641035	01-04-2022			31-03-2023
P3ENOD52	HDFC Bank	754202	Cuttack	Orissa	Orissa	AT/PO-Sisua PS-Salepur DIST-CuttackPIN-754202 Odisha	01-04-2022			31-03-2023
P3ENOD45	HDFC Bank	754001	CUTTACK	Orissa	Orissa	AT/PO-Telenga PenthaPS-Cuttack SadarDIST-CuttackPIN-754001	01-04-2022			31-03-2023
P3ENVD04	HDFC Bank	431003	Aurangabad	Maharashtra	Maharashtra	Kamalnayan Bajaj Hospital Beed Bypass Road Aurangabad 431003	01-04-2022			31-03-2023
P3ENTN07	HDFC Bank	641603	Tirupur	Tamil Nadu	Tamilnadu	No10 Angeripalayam Main Road Gandhi Nagar  Post  Tirupur Tamil Nadu - 641603	01-04-2022			31-03-2023
BECN209705	Axis bank	635207	Uthangarai	Tamil Nadu	Tamilnadu	No 266 Krishnagiri Main Road Uthangarai Tamil Nadu – 635207	01-04-2022			31-03-2023
7025	Citibank	110054	New Delhi	Delhi	Delhi	Unit-G17HLGalleria Sector 12Dwarka New Delhi-110054	01-04-2022			31-03-2023
7020	Citibank	-110017	New Delhi	Delhi	Delhi	Atrium Select City Walk Mall A3 District Center Saket New Delhi -110017 	01-04-2022			31-03-2023
SECNL899	ICICI Bank	110016	Delhi	Delhi	Delhi	House No-16 A Opp Well No1 Katwariya Sarai 110016	01-04-2022			31-03-2023
9706	Citibank	411013	Pune	Maharashtra	Maharashtra	Seasons Mall  3rd floor Opp Near Food Court  – Mall Managementcity  Hadapsar  Pune 411013	01-04-2022			31-03-2023
9707	Citibank	411044	Pune	Maharashtra	Maharashtra	No 08  Shivam Market Bldg No 1 Sect No 20 Ploat No5 Akurdi Chikali Road Krushna Nagar Chinchwad Pune 411044	01-04-2022			31-03-2023
P3ENTJ10	HDFC Bank	613005	Thanjavur	Tamil Nadu	Tamilnadu	Meenakshi Hospital 244/2 Nilagiri Therku Thottam Trichy Main Road Near New Bus Stand Thanjavur -613005	01-04-2022			31-03-2023
9246	Citibank	110044	New Delhi	Delhi	Delhi	Wipro Limited A23 Plot MCIE Amrapali Zodiac Market Sarita Vihar  Mathura Road New Delhi 110044	01-04-2022			31-03-2023
AECN46708	Axis bank	604202	Gingee	Tamil Nadu	Tamilnadu	No 34 / 81 Villupuram Main Road Gingee Tamil Nadu - 604202	01-04-2022			31-03-2023
P3ENDL84	HDFC Bank	110005	New Delhi	Delhi	Delhi	AAKASH TOWER PLOT NO 8 PUSA ROAD KAROL BAGH New Delhi - 110005	01-04-2022			31-03-2023
9413	Citibank	600113	Chennai	Tamil Nadu	Tamilnadu	Ramanujan IT Park Limited Rajiv Gandhi Salai OMR Taramani Chennai 600113	01-04-2022			31-03-2023
P3ENCT04	HDFC Bank	641015	Coimbatore	Tamil Nadu	Tamilnadu	No115 Kamarajar RoadVaratharaja Puram Coimbatore 641015	01-04-2022			31-03-2023
P3ENMM28	HDFC Bank	421201	Thane	Maharashtra	Maharashtra	Krishnai smruti  shop 2 near manpada post office bank manpada road sagaon dombivali east-421201	01-04-2022			31-03-2023
P3ENMM30	HDFC Bank	421202	Thane	Maharashtra	Maharashtra	Shop No 2 Dombivli Aamit Co Op Hos Soc Dindayal X Road  Thakurwadi Near Samrat Chowk Dombivali West-421202	01-04-2022			31-03-2023
9414	Citibank	600097	Chennai	Tamil Nadu	Tamilnadu	No2 Rajiv Gandhi Salai Ptc Quarters Stop Omr Thoraipakkam Chennai - 600097	01-04-2022			31-03-2023
9305	Citibank	700156	Kolkata	West Bengal	West Bengal	Ambuja Ecospace Rajarhut Kolkata 700156	01-04-2022			31-03-2023
P3ENAY01	HDFC Bank	206241	Auraiya	Uttar Pradesh	Uttar Pradesh	Gail India Ltd A Govt Of India Undertaking Pata Disstt Auraiya Uttar Pradesh India 206241	01-04-2022			31-03-2023
P3ENMM29	HDFC Bank	421201	Thane	Maharashtra	Maharashtra	Shop no 5 vinayak pride  survey no 238 a wing near siddhivinayak hall bhopar desalepada road dombivali east- 421201	01-04-2022			31-03-2023
P3ENMX65	HDFC Bank	421201	Thane	Maharashtra	Maharashtra	Mandis shop no06 Lodha hevan nilje dombivali-421201	01-04-2022			31-03-2023
P3ENDD01	HDFC Bank	303348	Jaipur	Rajasthan	Rajasthan	Tanushree Logistics P Ltd NH 8 Vill Gidani  Dudu - jaipur 303348	01-04-2022			31-03-2023
P3ENVP12	HDFC Bank	396193	Silvassa	Gujarat	Gujarat	4174 Get Faliyu Silvassa Road Dungra 396193	01-04-2022			31-03-2023
P3ENGN02	HDFC Bank	122004	Gurgaon	Haryana	Delhi	Hyatt Regency GurgaonNH 8Sec 83 Gurgaon-122004	01-04-2022			31-03-2023
P3ENCI55	HDFC Bank	620002	Trichy	Tamil Nadu	Tamilnadu	M/S Sathy Silks P Ltd Trichy Unit of Chennai Silks No 10-12 W B Road Trichy 620002	01-04-2022			31-03-2023
P3ENGN01	HDFC Bank	122001	Gurgaon	Haryana	Delhi	Inter Globe Technology Quotient Pvt Ltd Echelon Buildig  4th Floor Plot No 49Sector 32 Gurgaon - 122001 Haryana	01-04-2022			31-03-2023
9832	Citibank	560066	Bangalore	Karnataka	Karnataka	Unit No K-ATM01 ITPB Whitefield Road Bangalore Karnataka-560066	01-04-2022			31-03-2023
P3ENMD36	HDFC Bank	638001	Erode	Tamil Nadu	Tamilnadu	Chennai Silks Erode85A RKV Road Erode -638001  Tamilnadu	01-04-2022			31-03-2023
9133	Citibank	400080	Mumbai	Maharashtra	Maharashtra	R Mall LBS marg Mulund West  Mumbai-400080	01-04-2022			31-03-2023
P3ECND03	HDFC Bank	201303	Noida	Uttar Pradesh	Uttar Pradesh	Ground floor HCL Technologies Ltd SEZ Sector-126 Noida	01-04-2022			31-03-2023
